Plot,X,Y
Metadata,518,Gallery
Metadata,698,Probe
Metadata,698,Genuine
Metadata,360866,Impostor
Metadata,0,Ignored
FRR,3.07936,0.669347
IET,0.87475,0.12525
DET,0.460603,0.0344285
FAR,0.318765,0.460603
FRR,3.11179,0.678677
IET,0.878795,0.121205
DET,0.473533,0.0337251
FAR,0.304107,0.473533
FRR,3.13511,0.688138
IET,0.88286,0.11714
DET,0.486827,0.0329592
FAR,0.289074,0.486827
FRR,3.17979,0.69773
IET,0.886943,0.113057
DET,0.500494,0.0316743
FAR,0.273837,0.500494
FRR,3.21971,0.707456
IET,0.891045,0.108955
DET,0.514544,0.0312851
FAR,0.258639,0.514544
FRR,3.27603,0.717318
IET,0.895167,0.104833
DET,0.528989,0.0310131
FAR,0.243079,0.528989
FRR,3.32012,0.727316
IET,0.899307,0.100693
DET,0.54384,0.0307335
FAR,0.227082,0.54384
FRR,3.35672,0.737455
IET,0.903466,0.096534
DET,0.559107,0.0304461
FAR,0.210636,0.559107
FRR,3.39919,0.747734
IET,0.907645,0.0923554
DET,0.574803,0.0301505
FAR,0.193727,0.574803
FRR,3.44476,0.758158
IET,0.911843,0.0881574
DET,0.59094,0.0293071
FAR,0.176454,0.59094
FRR,3.4686,0.768726
IET,0.91606,0.0839401
DET,0.607529,0.0283251
FAR,0.158911,0.607529
FRR,3.4686,0.779441
IET,0.920297,0.0797033
DET,0.624584,0.0273798
FAR,0.141217,0.624584
FRR,3.4686,0.790306
IET,0.924553,0.0754468
DET,0.642119,0.0265672
FAR,0.122833,0.642119
FRR,3.4686,0.801323
IET,0.928829,0.0711708
DET,0.660145,0.0257266
FAR,0.103864,0.660145
FRR,3.4686,0.812493
IET,0.933125,0.0668749
DET,0.678677,0.0228867
FAR,0.0835108,0.678677
FRR,3.4686,0.823819
IET,0.937441,0.0625591
DET,0.697729,0.0193481
FAR,0.0630309,0.697729
FRR,3.4686,0.835302
IET,0.941777,0.0582234
DET,0.717318,0.0169287
FAR,0.0411033,0.717318
FRR,3.4686,0.846946
IET,0.946132,0.0538676
DET,0.737455,0.0163832
FAR,0.0184528,0.737455
FRR,3.4686,0.858752
IET,0.950508,0.0494916
DET,0.758157,0.0158224
FAR,-0.00483358,0.758157
FRR,3.4686,0.870722
IET,0.954904,0.0450956
DET,0.779441,0.0138828
FAR,-0.0308465,0.779441
FRR,3.4686,0.88286
IET,0.959321,0.040679
DET,0.801323,0.0133051
FAR,-0.0581569,0.801323
FRR,3.4686,0.895167
IET,0.963758,0.0362421
DET,0.823819,0.0126925
FAR,-0.0876048,0.823819
FRR,3.4686,0.907645
IET,0.968215,0.0317847
DET,0.846946,0.0120199
FAR,-0.12105,0.846946
FRR,3.4686,0.920296
IET,0.972693,0.0273066
DET,0.870722,0.0112436
FAR,-0.156566,0.870722
FRR,3.4686,0.933125
IET,0.977192,0.0228078
DET,0.895167,0.0100796
FAR,-0.197968,0.895167
FRR,3.4686,0.946132
IET,0.981712,0.0182882
DET,0.920296,0.00518614
FAR,-0.249737,0.920296
FRR,3.4686,0.959321
IET,0.986252,0.0137478
DET,0.946132,0.00206053
FAR,-0.316076,0.946132
FRR,3.4686,0.972693
IET,0.990814,0.00918627
DET,0.972693,0.00143266
FAR,-0.33891,0.972693
FRR,3.4686,0.986252
IET,0.995396,0.00460368
DET,1,0.00143266
FAR,-0.33891,1
FRR,3.4686,1
IET,1,0
TF,0.000001,0.085
TF,0.000010,0.283
TF,0.000100,0.406
TF,0.001000,0.560
TF,0.010000,0.716
TF,0.100000,0.894
FT,0.40,0.000
FT,0.50,0.000
FT,0.65,0.004
FT,0.75,0.015
FT,0.85,0.053
FT,0.95,0.321
CT,1,0.696
CT,5,0.808
CT,10,0.850
CT,20,0.885
CT,50,0.928
CT,100,0.950
BC,0.001,0.560
BC,0.01,0.716
SD,6.53772,Genuine
SD,3.4686,Impostor
SD,6.08326,Genuine
SD,2.1701,Impostor
SD,5.91223,Genuine
SD,2.00063,Impostor
SD,5.85629,Genuine
SD,1.88839,Impostor
SD,5.84248,Genuine
SD,1.80697,Impostor
SD,5.79396,Genuine
SD,1.74287,Impostor
SD,5.58972,Genuine
SD,1.69097,Impostor
SD,5.53374,Genuine
SD,1.64597,Impostor
SD,5.51528,Genuine
SD,1.60561,Impostor
SD,5.3786,Genuine
SD,1.57018,Impostor
SD,5.3563,Genuine
SD,1.53575,Impostor
SD,5.31165,Genuine
SD,1.50623,Impostor
SD,5.21857,Genuine
SD,1.47932,Impostor
SD,5.1551,Genuine
SD,1.45477,Impostor
SD,5.12708,Genuine
SD,1.43119,Impostor
SD,5.11092,Genuine
SD,1.41025,Impostor
SD,5.03061,Genuine
SD,1.39011,Impostor
SD,5.01785,Genuine
SD,1.37137,Impostor
SD,5.01201,Genuine
SD,1.35312,Impostor
SD,5.0104,Genuine
SD,1.33463,Impostor
SD,4.92671,Genuine
SD,1.31634,Impostor
SD,4.82849,Genuine
SD,1.29914,Impostor
SD,4.81686,Genuine
SD,1.28324,Impostor
SD,4.74538,Genuine
SD,1.26852,Impostor
SD,4.74137,Genuine
SD,1.25368,Impostor
SD,4.69756,Genuine
SD,1.2395,Impostor
SD,4.64966,Genuine
SD,1.22691,Impostor
SD,4.64493,Genuine
SD,1.21288,Impostor
SD,4.62308,Genuine
SD,1.19982,Impostor
SD,4.61844,Genuine
SD,1.18795,Impostor
SD,4.61835,Genuine
SD,1.1761,Impostor
SD,4.53957,Genuine
SD,1.16397,Impostor
SD,4.53702,Genuine
SD,1.15254,Impostor
SD,4.50771,Genuine
SD,1.14092,Impostor
SD,4.50351,Genuine
SD,1.13022,Impostor
SD,4.49617,Genuine
SD,1.11961,Impostor
SD,4.48427,Genuine
SD,1.10923,Impostor
SD,4.48184,Genuine
SD,1.0981,Impostor
SD,4.44257,Genuine
SD,1.08912,Impostor
SD,4.43627,Genuine
SD,1.0796,Impostor
SD,4.43492,Genuine
SD,1.07083,Impostor
SD,4.41822,Genuine
SD,1.06127,Impostor
SD,4.40994,Genuine
SD,1.05193,Impostor
SD,4.40075,Genuine
SD,1.04304,Impostor
SD,4.37183,Genuine
SD,1.03415,Impostor
SD,4.35496,Genuine
SD,1.02553,Impostor
SD,4.33781,Genuine
SD,1.01723,Impostor
SD,4.33408,Genuine
SD,1.00911,Impostor
SD,4.29963,Genuine
SD,1.00102,Impostor
SD,4.29816,Genuine
SD,0.992839,Impostor
SD,4.29558,Genuine
SD,0.985131,Impostor
SD,4.27724,Genuine
SD,0.977187,Impostor
SD,4.27711,Genuine
SD,0.969924,Impostor
SD,4.20802,Genuine
SD,0.962614,Impostor
SD,4.2018,Genuine
SD,0.955236,Impostor
SD,4.19741,Genuine
SD,0.948171,Impostor
SD,4.17714,Genuine
SD,0.941038,Impostor
SD,4.1744,Genuine
SD,0.934011,Impostor
SD,4.15719,Genuine
SD,0.927186,Impostor
SD,4.15609,Genuine
SD,0.920463,Impostor
SD,4.14797,Genuine
SD,0.913665,Impostor
SD,4.14027,Genuine
SD,0.906934,Impostor
SD,4.13505,Genuine
SD,0.900278,Impostor
SD,4.12733,Genuine
SD,0.894076,Impostor
SD,4.10701,Genuine
SD,0.887483,Impostor
SD,4.10351,Genuine
SD,0.880815,Impostor
SD,4.09725,Genuine
SD,0.874868,Impostor
SD,4.08905,Genuine
SD,0.868733,Impostor
SD,4.08333,Genuine
SD,0.86269,Impostor
SD,4.06986,Genuine
SD,0.856869,Impostor
SD,4.06811,Genuine
SD,0.851448,Impostor
SD,4.06268,Genuine
SD,0.845511,Impostor
SD,4.04753,Genuine
SD,0.839502,Impostor
SD,4.03354,Genuine
SD,0.83383,Impostor
SD,4.02367,Genuine
SD,0.828514,Impostor
SD,4.02272,Genuine
SD,0.823246,Impostor
SD,4.01031,Genuine
SD,0.818157,Impostor
SD,3.98091,Genuine
SD,0.812729,Impostor
SD,3.96242,Genuine
SD,0.807222,Impostor
SD,3.95459,Genuine
SD,0.801916,Impostor
SD,3.94832,Genuine
SD,0.796623,Impostor
SD,3.94187,Genuine
SD,0.791009,Impostor
SD,3.92742,Genuine
SD,0.785985,Impostor
SD,3.91001,Genuine
SD,0.780887,Impostor
SD,3.89548,Genuine
SD,0.77607,Impostor
SD,3.8933,Genuine
SD,0.77083,Impostor
SD,3.88426,Genuine
SD,0.766121,Impostor
SD,3.87636,Genuine
SD,0.761226,Impostor
SD,3.85971,Genuine
SD,0.756502,Impostor
SD,3.84168,Genuine
SD,0.751818,Impostor
SD,3.83956,Genuine
SD,0.747224,Impostor
SD,3.82201,Genuine
SD,0.742669,Impostor
SD,3.80113,Genuine
SD,0.738212,Impostor
SD,3.7926,Genuine
SD,0.733659,Impostor
SD,3.76839,Genuine
SD,0.728995,Impostor
SD,3.76751,Genuine
SD,0.724396,Impostor
SD,3.72828,Genuine
SD,0.719864,Impostor
SD,3.71351,Genuine
SD,0.7155,Impostor
SD,3.70902,Genuine
SD,0.711165,Impostor
SD,3.68136,Genuine
SD,0.706802,Impostor
SD,3.68,Genuine
SD,0.702524,Impostor
SD,3.6701,Genuine
SD,0.698325,Impostor
SD,3.64299,Genuine
SD,0.694265,Impostor
SD,3.63697,Genuine
SD,0.69039,Impostor
SD,3.6289,Genuine
SD,0.686239,Impostor
SD,3.5911,Genuine
SD,0.682278,Impostor
SD,3.58138,Genuine
SD,0.678393,Impostor
SD,3.57392,Genuine
SD,0.674171,Impostor
SD,3.56556,Genuine
SD,0.670071,Impostor
SD,3.54959,Genuine
SD,0.665858,Impostor
SD,3.54792,Genuine
SD,0.661997,Impostor
SD,3.54202,Genuine
SD,0.658067,Impostor
SD,3.53843,Genuine
SD,0.654224,Impostor
SD,3.5378,Genuine
SD,0.650292,Impostor
SD,3.5155,Genuine
SD,0.646562,Impostor
SD,3.48746,Genuine
SD,0.642475,Impostor
SD,3.47637,Genuine
SD,0.638676,Impostor
SD,3.47493,Genuine
SD,0.634998,Impostor
SD,3.47298,Genuine
SD,0.631157,Impostor
SD,3.44808,Genuine
SD,0.627411,Impostor
SD,3.44663,Genuine
SD,0.623608,Impostor
SD,3.43829,Genuine
SD,0.62001,Impostor
SD,3.4263,Genuine
SD,0.616499,Impostor
SD,3.42542,Genuine
SD,0.613046,Impostor
SD,3.40791,Genuine
SD,0.609469,Impostor
SD,3.40078,Genuine
SD,0.605857,Impostor
SD,3.39655,Genuine
SD,0.602336,Impostor
SD,3.38111,Genuine
SD,0.598989,Impostor
SD,3.37567,Genuine
SD,0.595437,Impostor
SD,3.36887,Genuine
SD,0.592187,Impostor
SD,3.36724,Genuine
SD,0.588864,Impostor
SD,3.36679,Genuine
SD,0.585453,Impostor
SD,3.35253,Genuine
SD,0.582151,Impostor
SD,3.3522,Genuine
SD,0.578755,Impostor
SD,3.33048,Genuine
SD,0.57526,Impostor
SD,3.32903,Genuine
SD,0.571961,Impostor
SD,3.32899,Genuine
SD,0.568654,Impostor
SD,3.32397,Genuine
SD,0.565382,Impostor
SD,3.31107,Genuine
SD,0.561816,Impostor
SD,3.30787,Genuine
SD,0.558501,Impostor
SD,3.29112,Genuine
SD,0.55525,Impostor
SD,3.27495,Genuine
SD,0.551832,Impostor
SD,3.26394,Genuine
SD,0.548879,Impostor
SD,3.25338,Genuine
SD,0.54586,Impostor
SD,3.24698,Genuine
SD,0.542873,Impostor
SD,3.23361,Genuine
SD,0.539676,Impostor
SD,3.22359,Genuine
SD,0.536606,Impostor
SD,3.21065,Genuine
SD,0.533509,Impostor
SD,3.20707,Genuine
SD,0.530294,Impostor
SD,3.19546,Genuine
SD,0.52721,Impostor
SD,3.18031,Genuine
SD,0.524096,Impostor
SD,3.1782,Genuine
SD,0.521084,Impostor
SD,3.16014,Genuine
SD,0.51812,Impostor
SD,3.1591,Genuine
SD,0.515144,Impostor
SD,3.14552,Genuine
SD,0.512169,Impostor
SD,3.13894,Genuine
SD,0.509327,Impostor
SD,3.12998,Genuine
SD,0.5065,Impostor
SD,3.12272,Genuine
SD,0.503674,Impostor
SD,3.12239,Genuine
SD,0.500974,Impostor
SD,3.11976,Genuine
SD,0.498037,Impostor
SD,3.11648,Genuine
SD,0.495078,Impostor
SD,3.10927,Genuine
SD,0.49225,Impostor
SD,3.09943,Genuine
SD,0.489421,Impostor
SD,3.09162,Genuine
SD,0.486358,Impostor
SD,3.08331,Genuine
SD,0.483389,Impostor
SD,3.08013,Genuine
SD,0.480568,Impostor
SD,3.07497,Genuine
SD,0.477764,Impostor
SD,3.06844,Genuine
SD,0.47505,Impostor
SD,3.06078,Genuine
SD,0.472047,Impostor
SD,3.0386,Genuine
SD,0.469191,Impostor
SD,3.03757,Genuine
SD,0.466459,Impostor
SD,3.03746,Genuine
SD,0.463667,Impostor
SD,3.03128,Genuine
SD,0.460874,Impostor
SD,3.03079,Genuine
SD,0.458187,Impostor
SD,3.02123,Genuine
SD,0.455526,Impostor
SD,3.01954,Genuine
SD,0.452687,Impostor
SD,3.01111,Genuine
SD,0.449899,Impostor
SD,3.00375,Genuine
SD,0.447141,Impostor
SD,3.00278,Genuine
SD,0.444515,Impostor
SD,2.99391,Genuine
SD,0.441854,Impostor
SD,2.98536,Genuine
SD,0.43918,Impostor
SD,2.98484,Genuine
SD,0.436651,Impostor
SD,2.982,Genuine
SD,0.43411,Impostor
SD,2.97182,Genuine
SD,0.431444,Impostor
SD,2.96137,Genuine
SD,0.428875,Impostor
SD,2.95862,Genuine
SD,0.426374,Impostor
SD,2.95732,Genuine
SD,0.423886,Impostor
SD,2.9391,Genuine
SD,0.421147,Impostor
SD,2.93828,Genuine
SD,0.418691,Impostor
SD,2.93464,Genuine
SD,0.416071,Impostor
SD,2.93028,Genuine
SD,0.413601,Impostor
SD,2.9201,Genuine
SD,0.411116,Impostor
SD,2.9033,Genuine
SD,0.408391,Impostor
SD,2.89588,Genuine
SD,0.406005,Impostor
SD,2.88934,Genuine
SD,0.403289,Impostor
SD,2.88638,Genuine
SD,0.400756,Impostor
SD,2.88445,Genuine
SD,0.398277,Impostor
SD,2.86424,Genuine
SD,0.39588,Impostor
SD,2.84637,Genuine
SD,0.39352,Impostor
SD,2.8451,Genuine
SD,0.390825,Impostor
SD,2.84166,Genuine
SD,0.388312,Impostor
SD,2.83591,Genuine
SD,0.385868,Impostor
SD,2.83326,Genuine
SD,0.383387,Impostor
SD,2.82195,Genuine
SD,0.381187,Impostor
SD,2.81701,Genuine
SD,0.378687,Impostor
SD,2.80883,Genuine
SD,0.376182,Impostor
SD,2.79781,Genuine
SD,0.373826,Impostor
SD,2.78254,Genuine
SD,0.371503,Impostor
SD,2.77841,Genuine
SD,0.36916,Impostor
SD,2.77226,Genuine
SD,0.366793,Impostor
SD,2.7537,Genuine
SD,0.364566,Impostor
SD,2.7494,Genuine
SD,0.362184,Impostor
SD,2.74814,Genuine
SD,0.360012,Impostor
SD,2.73464,Genuine
SD,0.357551,Impostor
SD,2.7313,Genuine
SD,0.355106,Impostor
SD,2.72852,Genuine
SD,0.352773,Impostor
SD,2.72693,Genuine
SD,0.350495,Impostor
SD,2.70423,Genuine
SD,0.348093,Impostor
SD,2.69429,Genuine
SD,0.34578,Impostor
SD,2.68993,Genuine
SD,0.343467,Impostor
SD,2.68365,Genuine
SD,0.341087,Impostor
SD,2.67125,Genuine
SD,0.338811,Impostor
SD,2.6559,Genuine
SD,0.336393,Impostor
SD,2.65421,Genuine
SD,0.333908,Impostor
SD,2.65324,Genuine
SD,0.33164,Impostor
SD,2.64806,Genuine
SD,0.329321,Impostor
SD,2.64103,Genuine
SD,0.327077,Impostor
SD,2.62533,Genuine
SD,0.324848,Impostor
SD,2.62404,Genuine
SD,0.322591,Impostor
SD,2.62294,Genuine
SD,0.320393,Impostor
SD,2.61542,Genuine
SD,0.318302,Impostor
SD,2.61424,Genuine
SD,0.316044,Impostor
SD,2.59793,Genuine
SD,0.313761,Impostor
SD,2.59685,Genuine
SD,0.311527,Impostor
SD,2.58754,Genuine
SD,0.309297,Impostor
SD,2.57342,Genuine
SD,0.307098,Impostor
SD,2.567,Genuine
SD,0.304755,Impostor
SD,2.5629,Genuine
SD,0.302559,Impostor
SD,2.56129,Genuine
SD,0.300235,Impostor
SD,2.55978,Genuine
SD,0.297967,Impostor
SD,2.55465,Genuine
SD,0.295607,Impostor
SD,2.55278,Genuine
SD,0.293346,Impostor
SD,2.55125,Genuine
SD,0.29117,Impostor
SD,2.55014,Genuine
SD,0.288902,Impostor
SD,2.54764,Genuine
SD,0.286717,Impostor
SD,2.53513,Genuine
SD,0.284441,Impostor
SD,2.53466,Genuine
SD,0.282144,Impostor
SD,2.52518,Genuine
SD,0.279863,Impostor
SD,2.52467,Genuine
SD,0.277675,Impostor
SD,2.52019,Genuine
SD,0.275567,Impostor
SD,2.51639,Genuine
SD,0.273327,Impostor
SD,2.51309,Genuine
SD,0.270957,Impostor
SD,2.50839,Genuine
SD,0.26876,Impostor
SD,2.50503,Genuine
SD,0.266564,Impostor
SD,2.50364,Genuine
SD,0.264336,Impostor
SD,2.49789,Genuine
SD,0.262084,Impostor
SD,2.47971,Genuine
SD,0.25992,Impostor
SD,2.47885,Genuine
SD,0.257751,Impostor
SD,2.47493,Genuine
SD,0.255598,Impostor
SD,2.46344,Genuine
SD,0.253516,Impostor
SD,2.45125,Genuine
SD,0.251362,Impostor
SD,2.44259,Genuine
SD,0.249178,Impostor
SD,2.43708,Genuine
SD,0.24697,Impostor
SD,2.41988,Genuine
SD,0.244829,Impostor
SD,2.41159,Genuine
SD,0.242632,Impostor
SD,2.40388,Genuine
SD,0.240484,Impostor
SD,2.40345,Genuine
SD,0.238329,Impostor
SD,2.40029,Genuine
SD,0.236147,Impostor
SD,2.392,Genuine
SD,0.234032,Impostor
SD,2.39032,Genuine
SD,0.232019,Impostor
SD,2.38623,Genuine
SD,0.229847,Impostor
SD,2.38588,Genuine
SD,0.227743,Impostor
SD,2.3814,Genuine
SD,0.225596,Impostor
SD,2.37679,Genuine
SD,0.223401,Impostor
SD,2.37133,Genuine
SD,0.221142,Impostor
SD,2.36766,Genuine
SD,0.219016,Impostor
SD,2.35913,Genuine
SD,0.216836,Impostor
SD,2.35629,Genuine
SD,0.214773,Impostor
SD,2.34406,Genuine
SD,0.212666,Impostor
SD,2.34109,Genuine
SD,0.210529,Impostor
SD,2.32941,Genuine
SD,0.208357,Impostor
SD,2.32782,Genuine
SD,0.206265,Impostor
SD,2.32393,Genuine
SD,0.204077,Impostor
SD,2.30926,Genuine
SD,0.20182,Impostor
SD,2.30747,Genuine
SD,0.199695,Impostor
SD,2.28659,Genuine
SD,0.197451,Impostor
SD,2.28022,Genuine
SD,0.195381,Impostor
SD,2.27607,Genuine
SD,0.193267,Impostor
SD,2.25964,Genuine
SD,0.191161,Impostor
SD,2.24987,Genuine
SD,0.188993,Impostor
SD,2.24589,Genuine
SD,0.18692,Impostor
SD,2.24472,Genuine
SD,0.184736,Impostor
SD,2.2406,Genuine
SD,0.182609,Impostor
SD,2.23931,Genuine
SD,0.180518,Impostor
SD,2.23683,Genuine
SD,0.178497,Impostor
SD,2.23134,Genuine
SD,0.176231,Impostor
SD,2.22697,Genuine
SD,0.174091,Impostor
SD,2.22365,Genuine
SD,0.171958,Impostor
SD,2.22336,Genuine
SD,0.169732,Impostor
SD,2.22322,Genuine
SD,0.167561,Impostor
SD,2.19982,Genuine
SD,0.165466,Impostor
SD,2.18748,Genuine
SD,0.163399,Impostor
SD,2.18672,Genuine
SD,0.161413,Impostor
SD,2.18506,Genuine
SD,0.159395,Impostor
SD,2.18364,Genuine
SD,0.157327,Impostor
SD,2.17752,Genuine
SD,0.155196,Impostor
SD,2.17706,Genuine
SD,0.153133,Impostor
SD,2.17604,Genuine
SD,0.151121,Impostor
SD,2.16027,Genuine
SD,0.149062,Impostor
SD,2.16012,Genuine
SD,0.147026,Impostor
SD,2.15516,Genuine
SD,0.144857,Impostor
SD,2.15329,Genuine
SD,0.142645,Impostor
SD,2.14533,Genuine
SD,0.140431,Impostor
SD,2.12871,Genuine
SD,0.138433,Impostor
SD,2.12425,Genuine
SD,0.136352,Impostor
SD,2.12132,Genuine
SD,0.134304,Impostor
SD,2.116,Genuine
SD,0.132399,Impostor
SD,2.11324,Genuine
SD,0.130277,Impostor
SD,2.10203,Genuine
SD,0.128198,Impostor
SD,2.08574,Genuine
SD,0.126047,Impostor
SD,2.06591,Genuine
SD,0.123913,Impostor
SD,2.05705,Genuine
SD,0.121891,Impostor
SD,2.04462,Genuine
SD,0.119656,Impostor
SD,2.03555,Genuine
SD,0.117485,Impostor
SD,2.02869,Genuine
SD,0.115311,Impostor
SD,2.02731,Genuine
SD,0.11326,Impostor
SD,2.02364,Genuine
SD,0.111107,Impostor
SD,2.01676,Genuine
SD,0.108993,Impostor
SD,1.99864,Genuine
SD,0.106926,Impostor
SD,1.99592,Genuine
SD,0.104776,Impostor
SD,1.99112,Genuine
SD,0.102483,Impostor
SD,1.98253,Genuine
SD,0.100325,Impostor
SD,1.98199,Genuine
SD,0.0981234,Impostor
SD,1.97318,Genuine
SD,0.0960466,Impostor
SD,1.96355,Genuine
SD,0.0938046,Impostor
SD,1.95905,Genuine
SD,0.0914056,Impostor
SD,1.95321,Genuine
SD,0.0892203,Impostor
SD,1.95121,Genuine
SD,0.0870512,Impostor
SD,1.9312,Genuine
SD,0.0850051,Impostor
SD,1.92605,Genuine
SD,0.0827599,Impostor
SD,1.89945,Genuine
SD,0.0806928,Impostor
SD,1.87067,Genuine
SD,0.0785884,Impostor
SD,1.86256,Genuine
SD,0.0764954,Impostor
SD,1.84963,Genuine
SD,0.0742405,Impostor
SD,1.8482,Genuine
SD,0.0721507,Impostor
SD,1.84672,Genuine
SD,0.0698828,Impostor
SD,1.83868,Genuine
SD,0.0676668,Impostor
SD,1.83828,Genuine
SD,0.0655802,Impostor
SD,1.8329,Genuine
SD,0.0633965,Impostor
SD,1.8317,Genuine
SD,0.0612711,Impostor
SD,1.82092,Genuine
SD,0.0590825,Impostor
SD,1.80127,Genuine
SD,0.0567483,Impostor
SD,1.78797,Genuine
SD,0.0544594,Impostor
SD,1.78165,Genuine
SD,0.052211,Impostor
SD,1.77983,Genuine
SD,0.0501358,Impostor
SD,1.76547,Genuine
SD,0.0479051,Impostor
SD,1.74704,Genuine
SD,0.045647,Impostor
SD,1.74609,Genuine
SD,0.0434115,Impostor
SD,1.73823,Genuine
SD,0.0412812,Impostor
SD,1.73098,Genuine
SD,0.0390295,Impostor
SD,1.72664,Genuine
SD,0.036807,Impostor
SD,1.72335,Genuine
SD,0.0346751,Impostor
SD,1.7186,Genuine
SD,0.0325287,Impostor
SD,1.71278,Genuine
SD,0.0301831,Impostor
SD,1.71034,Genuine
SD,0.0279055,Impostor
SD,1.70305,Genuine
SD,0.0256393,Impostor
SD,1.69071,Genuine
SD,0.0232322,Impostor
SD,1.68995,Genuine
SD,0.0210097,Impostor
SD,1.66499,Genuine
SD,0.0188244,Impostor
SD,1.66465,Genuine
SD,0.0165905,Impostor
SD,1.66274,Genuine
SD,0.0143502,Impostor
SD,1.65684,Genuine
SD,0.0120208,Impostor
SD,1.65204,Genuine
SD,0.00973675,Impostor
SD,1.638,Genuine
SD,0.00752231,Impostor
SD,1.62769,Genuine
SD,0.00518808,Impostor
SD,1.61373,Genuine
SD,0.00281338,Impostor
SD,1.60847,Genuine
SD,0.000573036,Impostor
SD,1.60487,Genuine
SD,-0.00167054,Impostor
SD,1.60267,Genuine
SD,-0.00402582,Impostor
SD,1.59727,Genuine
SD,-0.00633738,Impostor
SD,1.5901,Genuine
SD,-0.00863924,Impostor
SD,1.57972,Genuine
SD,-0.0109103,Impostor
SD,1.57836,Genuine
SD,-0.0131021,Impostor
SD,1.55894,Genuine
SD,-0.0156274,Impostor
SD,1.55214,Genuine
SD,-0.018036,Impostor
SD,1.54474,Genuine
SD,-0.0205079,Impostor
SD,1.53207,Genuine
SD,-0.0229554,Impostor
SD,1.52311,Genuine
SD,-0.0252735,Impostor
SD,1.52237,Genuine
SD,-0.0277048,Impostor
SD,1.51478,Genuine
SD,-0.0302106,Impostor
SD,1.50296,Genuine
SD,-0.0326274,Impostor
SD,1.49965,Genuine
SD,-0.0350992,Impostor
SD,1.49562,Genuine
SD,-0.037686,Impostor
SD,1.48993,Genuine
SD,-0.0401497,Impostor
SD,1.47263,Genuine
SD,-0.0426814,Impostor
SD,1.4717,Genuine
SD,-0.0451452,Impostor
SD,1.44936,Genuine
SD,-0.0479035,Impostor
SD,1.44774,Genuine
SD,-0.0505874,Impostor
SD,1.44485,Genuine
SD,-0.0531579,Impostor
SD,1.43813,Genuine
SD,-0.055544,Impostor
SD,1.4033,Genuine
SD,-0.0580174,Impostor
SD,1.39499,Genuine
SD,-0.0604407,Impostor
SD,1.37642,Genuine
SD,-0.0631003,Impostor
SD,1.36659,Genuine
SD,-0.0657162,Impostor
SD,1.34537,Genuine
SD,-0.0682722,Impostor
SD,1.34518,Genuine
SD,-0.0708039,Impostor
SD,1.3323,Genuine
SD,-0.0733664,Impostor
SD,1.3316,Genuine
SD,-0.0759256,Impostor
SD,1.3272,Genuine
SD,-0.0786014,Impostor
SD,1.32237,Genuine
SD,-0.0811849,Impostor
SD,1.32236,Genuine
SD,-0.0838963,Impostor
SD,1.31816,Genuine
SD,-0.086449,Impostor
SD,1.31378,Genuine
SD,-0.0893142,Impostor
SD,1.30343,Genuine
SD,-0.0919528,Impostor
SD,1.2963,Genuine
SD,-0.0947823,Impostor
SD,1.29555,Genuine
SD,-0.0977317,Impostor
SD,1.29079,Genuine
SD,-0.10062,Impostor
SD,1.27162,Genuine
SD,-0.103271,Impostor
SD,1.23794,Genuine
SD,-0.106107,Impostor
SD,1.23599,Genuine
SD,-0.108916,Impostor
SD,1.23506,Genuine
SD,-0.111737,Impostor
SD,1.23381,Genuine
SD,-0.114499,Impostor
SD,1.23334,Genuine
SD,-0.117519,Impostor
SD,1.22894,Genuine
SD,-0.12043,Impostor
SD,1.22264,Genuine
SD,-0.123494,Impostor
SD,1.22168,Genuine
SD,-0.126445,Impostor
SD,1.21525,Genuine
SD,-0.129433,Impostor
SD,1.21421,Genuine
SD,-0.132399,Impostor
SD,1.21308,Genuine
SD,-0.135384,Impostor
SD,1.19327,Genuine
SD,-0.138401,Impostor
SD,1.18637,Genuine
SD,-0.141619,Impostor
SD,1.18181,Genuine
SD,-0.144915,Impostor
SD,1.17539,Genuine
SD,-0.148164,Impostor
SD,1.15946,Genuine
SD,-0.151333,Impostor
SD,1.14497,Genuine
SD,-0.154459,Impostor
SD,1.14466,Genuine
SD,-0.157726,Impostor
SD,1.14148,Genuine
SD,-0.161059,Impostor
SD,1.13625,Genuine
SD,-0.16401,Impostor
SD,1.12618,Genuine
SD,-0.167396,Impostor
SD,1.09057,Genuine
SD,-0.170792,Impostor
SD,1.07482,Genuine
SD,-0.174117,Impostor
SD,1.07453,Genuine
SD,-0.177494,Impostor
SD,1.04,Genuine
SD,-0.180823,Impostor
SD,1.03033,Genuine
SD,-0.184428,Impostor
SD,1.02447,Genuine
SD,-0.187962,Impostor
SD,1.01057,Genuine
SD,-0.191538,Impostor
SD,0.9985,Genuine
SD,-0.195182,Impostor
SD,0.984708,Genuine
SD,-0.198932,Impostor
SD,0.977239,Genuine
SD,-0.202575,Impostor
SD,0.968545,Genuine
SD,-0.206277,Impostor
SD,0.964517,Genuine
SD,-0.210252,Impostor
SD,0.954067,Genuine
SD,-0.213995,Impostor
SD,0.940754,Genuine
SD,-0.218034,Impostor
SD,0.935581,Genuine
SD,-0.222126,Impostor
SD,0.932157,Genuine
SD,-0.226288,Impostor
SD,0.919915,Genuine
SD,-0.230375,Impostor
SD,0.910358,Genuine
SD,-0.23471,Impostor
SD,0.904454,Genuine
SD,-0.238995,Impostor
