Plot,X,Y
Metadata,518,Gallery
Metadata,698,Probe
Metadata,698,Genuine
Metadata,360866,Impostor
Metadata,0,Ignored
FAR,-8.85242,0.379453
FRR,-8.43097,0.615998
IET,0.850863,0.149137
DET,0.390106,0.222197
FAR,-8.8624,0.390106
FRR,-8.42334,0.624584
IET,0.854798,0.145202
DET,0.401057,0.217611
FAR,-8.87252,0.401057
FRR,-8.42092,0.633291
IET,0.858752,0.141248
DET,0.412316,0.208175
FAR,-8.88281,0.412316
FRR,-8.41085,0.642118
IET,0.862724,0.137276
DET,0.423891,0.198254
FAR,-8.89295,0.423891
FRR,-8.39835,0.651069
IET,0.866714,0.133286
DET,0.435791,0.190351
FAR,-8.90372,0.435791
FRR,-8.38952,0.660145
IET,0.870723,0.129277
DET,0.448025,0.18949
FAR,-8.91471,0.448025
FRR,-8.37999,0.669347
IET,0.87475,0.12525
DET,0.460603,0.185644
FAR,-8.92606,0.460603
FRR,-8.3651,0.678677
IET,0.878795,0.121205
DET,0.473533,0.179257
FAR,-8.93776,0.473533
FRR,-8.35033,0.688138
IET,0.88286,0.11714
DET,0.486827,0.172251
FAR,-8.94979,0.486827
FRR,-8.34343,0.69773
IET,0.886943,0.113057
DET,0.500494,0.160599
FAR,-8.96166,0.500494
FRR,-8.32831,0.707456
IET,0.891045,0.108955
DET,0.514544,0.151118
FAR,-8.97426,0.514544
FRR,-8.31669,0.717318
IET,0.895167,0.104833
DET,0.528989,0.144286
FAR,-8.98726,0.528989
FRR,-8.30539,0.727316
IET,0.899307,0.100693
DET,0.54384,0.139793
FAR,-9.00075,0.54384
FRR,-8.30191,0.737455
IET,0.903466,0.096534
DET,0.559107,0.133978
FAR,-9.01457,0.559107
FRR,-8.29518,0.747734
IET,0.907645,0.0923554
DET,0.574803,0.130976
FAR,-9.02865,0.574803
FRR,-8.27938,0.758158
IET,0.911843,0.0881574
DET,0.59094,0.123322
FAR,-9.04367,0.59094
FRR,-8.25763,0.768726
IET,0.91606,0.0839401
DET,0.607529,0.114628
FAR,-9.05913,0.607529
FRR,-8.23562,0.779441
IET,0.920297,0.0797033
DET,0.624584,0.109387
FAR,-9.07511,0.624584
FRR,-8.20748,0.790306
IET,0.924553,0.0754468
DET,0.642119,0.0990565
FAR,-9.09177,0.642119
FRR,-8.18117,0.801323
IET,0.928829,0.0711708
DET,0.660145,0.0881127
FAR,-9.10924,0.660145
FRR,-8.16547,0.812493
IET,0.933125,0.0668749
DET,0.678677,0.0823241
FAR,-9.12747,0.678677
FRR,-8.14239,0.823819
IET,0.937441,0.0625591
DET,0.697729,0.0790902
FAR,-9.14658,0.697729
FRR,-8.12511,0.835302
IET,0.941777,0.0582234
DET,0.717318,0.0683423
FAR,-9.16687,0.717318
FRR,-8.09783,0.846946
IET,0.946132,0.0538676
DET,0.737455,0.0570495
FAR,-9.18809,0.737455
FRR,-8.07387,0.858752
IET,0.950508,0.0494916
DET,0.758157,0.0525805
FAR,-9.21059,0.758157
FRR,-8.05839,0.870722
IET,0.954904,0.0450956
DET,0.779441,0.0479251
FAR,-9.23487,0.779441
FRR,-8.02207,0.88286
IET,0.959321,0.040679
DET,0.801323,0.0435585
FAR,-9.26063,0.801323
FRR,-7.98281,0.895167
IET,0.963758,0.0362421
DET,0.823819,0.0401965
FAR,-9.28835,0.823819
FRR,-7.94223,0.907645
IET,0.968215,0.0317847
DET,0.846946,0.031193
FAR,-9.31866,0.846946
FRR,-7.90796,0.920296
IET,0.972693,0.0273066
DET,0.870722,0.0247919
FAR,-9.35241,0.870722
FRR,-7.85766,0.933125
IET,0.977192,0.0228078
DET,0.895167,0.0155668
FAR,-9.39155,0.895167
FRR,-7.8061,0.946132
IET,0.981712,0.0182882
DET,0.920296,0.0147086
FAR,-9.43668,0.920296
FRR,-7.7548,0.959321
IET,0.986252,0.0137478
DET,0.946132,0.0118077
FAR,-9.49094,0.946132
FRR,-7.64621,0.972693
IET,0.990814,0.00918627
DET,0.972693,0.00623411
FAR,-9.57156,0.972693
FRR,-7.50361,0.986252
IET,0.995396,0.00460368
DET,1,0.00143266
FAR,-9.65774,1
FRR,-6.91389,1
IET,1,0
TF,0.000001,0.001
TF,0.000010,0.009
TF,0.000100,0.022
TF,0.001000,0.070
TF,0.010000,0.186
TF,0.100000,0.468
FT,0.40,0.067
FT,0.50,0.119
FT,0.65,0.232
FT,0.75,0.345
FT,0.85,0.519
FT,0.95,0.773
CT,1,0.149
CT,5,0.234
CT,10,0.289
CT,20,0.370
CT,50,0.483
CT,100,0.645
BC,0.001,0.070
BC,0.01,0.186
SD,-6.73706,Genuine
SD,-6.91389,Impostor
SD,-6.82567,Genuine
SD,-7.95938,Impostor
SD,-6.95434,Genuine
SD,-8.04553,Impostor
SD,-7.17198,Genuine
SD,-8.09846,Impostor
SD,-7.23358,Genuine
SD,-8.13452,Impostor
SD,-7.36379,Genuine
SD,-8.1637,Impostor
SD,-7.46884,Genuine
SD,-8.18903,Impostor
SD,-7.52716,Genuine
SD,-8.21079,Impostor
SD,-7.55607,Genuine
SD,-8.22989,Impostor
SD,-7.55925,Genuine
SD,-8.24541,Impostor
SD,-7.5601,Genuine
SD,-8.25919,Impostor
SD,-7.60579,Genuine
SD,-8.27306,Impostor
SD,-7.60836,Genuine
SD,-8.28576,Impostor
SD,-7.64316,Genuine
SD,-8.29717,Impostor
SD,-7.6937,Genuine
SD,-8.30857,Impostor
SD,-7.69527,Genuine
SD,-8.31871,Impostor
SD,-7.70606,Genuine
SD,-8.32879,Impostor
SD,-7.72766,Genuine
SD,-8.3378,Impostor
SD,-7.74137,Genuine
SD,-8.34642,Impostor
SD,-7.74463,Genuine
SD,-8.35452,Impostor
SD,-7.75198,Genuine
SD,-8.3628,Impostor
SD,-7.76213,Genuine
SD,-8.37038,Impostor
SD,-7.76498,Genuine
SD,-8.37785,Impostor
SD,-7.77491,Genuine
SD,-8.38469,Impostor
SD,-7.77529,Genuine
SD,-8.39141,Impostor
SD,-7.77697,Genuine
SD,-8.39833,Impostor
SD,-7.80146,Genuine
SD,-8.40473,Impostor
SD,-7.80921,Genuine
SD,-8.41091,Impostor
SD,-7.82086,Genuine
SD,-8.41669,Impostor
SD,-7.82723,Genuine
SD,-8.42268,Impostor
SD,-7.83484,Genuine
SD,-8.42848,Impostor
SD,-7.83779,Genuine
SD,-8.43427,Impostor
SD,-7.84326,Genuine
SD,-8.43972,Impostor
SD,-7.85856,Genuine
SD,-8.44494,Impostor
SD,-7.86193,Genuine
SD,-8.45039,Impostor
SD,-7.87458,Genuine
SD,-8.45537,Impostor
SD,-7.88664,Genuine
SD,-8.46049,Impostor
SD,-7.89359,Genuine
SD,-8.46496,Impostor
SD,-7.90173,Genuine
SD,-8.46968,Impostor
SD,-7.90233,Genuine
SD,-8.47426,Impostor
SD,-7.91121,Genuine
SD,-8.47895,Impostor
SD,-7.921,Genuine
SD,-8.48334,Impostor
SD,-7.92285,Genuine
SD,-8.48773,Impostor
SD,-7.93087,Genuine
SD,-8.49211,Impostor
SD,-7.93124,Genuine
SD,-8.49646,Impostor
SD,-7.93131,Genuine
SD,-8.50044,Impostor
SD,-7.94548,Genuine
SD,-8.50457,Impostor
SD,-7.94653,Genuine
SD,-8.50878,Impostor
SD,-7.95148,Genuine
SD,-8.51301,Impostor
SD,-7.96528,Genuine
SD,-8.5171,Impostor
SD,-7.96814,Genuine
SD,-8.52129,Impostor
SD,-7.97472,Genuine
SD,-8.52501,Impostor
SD,-7.98117,Genuine
SD,-8.52852,Impostor
SD,-7.99092,Genuine
SD,-8.53207,Impostor
SD,-7.9936,Genuine
SD,-8.5358,Impostor
SD,-7.99455,Genuine
SD,-8.53939,Impostor
SD,-8.00405,Genuine
SD,-8.54267,Impostor
SD,-8.01226,Genuine
SD,-8.54607,Impostor
SD,-8.02399,Genuine
SD,-8.54942,Impostor
SD,-8.02422,Genuine
SD,-8.55279,Impostor
SD,-8.02646,Genuine
SD,-8.55603,Impostor
SD,-8.03657,Genuine
SD,-8.5592,Impostor
SD,-8.04709,Genuine
SD,-8.56258,Impostor
SD,-8.05267,Genuine
SD,-8.56584,Impostor
SD,-8.05597,Genuine
SD,-8.56895,Impostor
SD,-8.06626,Genuine
SD,-8.57206,Impostor
SD,-8.06759,Genuine
SD,-8.57508,Impostor
SD,-8.06924,Genuine
SD,-8.57823,Impostor
SD,-8.07092,Genuine
SD,-8.58144,Impostor
SD,-8.07316,Genuine
SD,-8.5845,Impostor
SD,-8.07375,Genuine
SD,-8.58747,Impostor
SD,-8.07422,Genuine
SD,-8.59065,Impostor
SD,-8.07808,Genuine
SD,-8.59369,Impostor
SD,-8.08013,Genuine
SD,-8.59678,Impostor
SD,-8.09203,Genuine
SD,-8.59966,Impostor
SD,-8.0925,Genuine
SD,-8.60246,Impostor
SD,-8.09843,Genuine
SD,-8.60542,Impostor
SD,-8.10379,Genuine
SD,-8.60827,Impostor
SD,-8.11227,Genuine
SD,-8.61093,Impostor
SD,-8.11568,Genuine
SD,-8.61363,Impostor
SD,-8.11821,Genuine
SD,-8.61659,Impostor
SD,-8.12346,Genuine
SD,-8.61931,Impostor
SD,-8.12518,Genuine
SD,-8.62205,Impostor
SD,-8.12593,Genuine
SD,-8.62478,Impostor
SD,-8.13013,Genuine
SD,-8.62761,Impostor
SD,-8.1362,Genuine
SD,-8.63032,Impostor
SD,-8.13795,Genuine
SD,-8.63301,Impostor
SD,-8.14137,Genuine
SD,-8.63574,Impostor
SD,-8.14242,Genuine
SD,-8.63829,Impostor
SD,-8.14764,Genuine
SD,-8.64106,Impostor
SD,-8.14907,Genuine
SD,-8.64358,Impostor
SD,-8.15867,Genuine
SD,-8.64619,Impostor
SD,-8.16073,Genuine
SD,-8.64856,Impostor
SD,-8.16353,Genuine
SD,-8.65114,Impostor
SD,-8.16721,Genuine
SD,-8.65366,Impostor
SD,-8.16804,Genuine
SD,-8.65627,Impostor
SD,-8.17075,Genuine
SD,-8.65866,Impostor
SD,-8.17428,Genuine
SD,-8.66111,Impostor
SD,-8.17462,Genuine
SD,-8.66356,Impostor
SD,-8.18267,Genuine
SD,-8.66593,Impostor
SD,-8.19438,Genuine
SD,-8.66844,Impostor
SD,-8.19482,Genuine
SD,-8.67084,Impostor
SD,-8.19673,Genuine
SD,-8.67333,Impostor
SD,-8.20009,Genuine
SD,-8.67566,Impostor
SD,-8.2047,Genuine
SD,-8.67793,Impostor
SD,-8.21229,Genuine
SD,-8.68044,Impostor
SD,-8.2156,Genuine
SD,-8.68282,Impostor
SD,-8.21752,Genuine
SD,-8.68511,Impostor
SD,-8.21903,Genuine
SD,-8.68746,Impostor
SD,-8.22903,Genuine
SD,-8.68985,Impostor
SD,-8.23597,Genuine
SD,-8.69222,Impostor
SD,-8.23789,Genuine
SD,-8.69444,Impostor
SD,-8.24127,Genuine
SD,-8.69678,Impostor
SD,-8.24219,Genuine
SD,-8.69903,Impostor
SD,-8.25073,Genuine
SD,-8.70134,Impostor
SD,-8.25578,Genuine
SD,-8.70368,Impostor
SD,-8.26055,Genuine
SD,-8.70583,Impostor
SD,-8.2623,Genuine
SD,-8.70808,Impostor
SD,-8.26954,Genuine
SD,-8.71035,Impostor
SD,-8.27675,Genuine
SD,-8.71252,Impostor
SD,-8.27857,Genuine
SD,-8.71475,Impostor
SD,-8.28381,Genuine
SD,-8.71696,Impostor
SD,-8.28382,Genuine
SD,-8.71917,Impostor
SD,-8.2841,Genuine
SD,-8.7213,Impostor
SD,-8.28566,Genuine
SD,-8.72344,Impostor
SD,-8.29099,Genuine
SD,-8.72561,Impostor
SD,-8.29518,Genuine
SD,-8.72771,Impostor
SD,-8.29541,Genuine
SD,-8.72984,Impostor
SD,-8.29987,Genuine
SD,-8.73201,Impostor
SD,-8.30093,Genuine
SD,-8.73408,Impostor
SD,-8.30155,Genuine
SD,-8.73622,Impostor
SD,-8.3017,Genuine
SD,-8.73826,Impostor
SD,-8.30288,Genuine
SD,-8.74045,Impostor
SD,-8.30368,Genuine
SD,-8.74256,Impostor
SD,-8.30381,Genuine
SD,-8.74453,Impostor
SD,-8.30434,Genuine
SD,-8.74669,Impostor
SD,-8.30491,Genuine
SD,-8.74872,Impostor
SD,-8.30702,Genuine
SD,-8.75077,Impostor
SD,-8.30718,Genuine
SD,-8.75285,Impostor
SD,-8.31264,Genuine
SD,-8.75494,Impostor
SD,-8.31563,Genuine
SD,-8.75695,Impostor
SD,-8.31653,Genuine
SD,-8.75901,Impostor
SD,-8.32407,Genuine
SD,-8.76093,Impostor
SD,-8.32408,Genuine
SD,-8.76302,Impostor
SD,-8.32494,Genuine
SD,-8.7651,Impostor
SD,-8.32653,Genuine
SD,-8.76723,Impostor
SD,-8.32738,Genuine
SD,-8.76921,Impostor
SD,-8.33385,Genuine
SD,-8.77117,Impostor
SD,-8.33835,Genuine
SD,-8.77323,Impostor
SD,-8.34162,Genuine
SD,-8.7753,Impostor
SD,-8.34179,Genuine
SD,-8.77728,Impostor
SD,-8.34346,Genuine
SD,-8.77921,Impostor
SD,-8.34353,Genuine
SD,-8.78121,Impostor
SD,-8.34413,Genuine
SD,-8.78325,Impostor
SD,-8.34516,Genuine
SD,-8.78523,Impostor
SD,-8.34879,Genuine
SD,-8.78715,Impostor
SD,-8.35105,Genuine
SD,-8.78911,Impostor
SD,-8.35489,Genuine
SD,-8.79124,Impostor
SD,-8.3603,Genuine
SD,-8.79326,Impostor
SD,-8.36504,Genuine
SD,-8.79508,Impostor
SD,-8.36505,Genuine
SD,-8.79703,Impostor
SD,-8.36521,Genuine
SD,-8.79898,Impostor
SD,-8.37278,Genuine
SD,-8.8008,Impostor
SD,-8.37755,Genuine
SD,-8.80272,Impostor
SD,-8.37871,Genuine
SD,-8.80467,Impostor
SD,-8.38032,Genuine
SD,-8.80654,Impostor
SD,-8.38049,Genuine
SD,-8.8085,Impostor
SD,-8.38705,Genuine
SD,-8.81047,Impostor
SD,-8.3885,Genuine
SD,-8.81237,Impostor
SD,-8.38911,Genuine
SD,-8.81438,Impostor
SD,-8.39101,Genuine
SD,-8.81627,Impostor
SD,-8.3911,Genuine
SD,-8.81826,Impostor
SD,-8.39456,Genuine
SD,-8.82009,Impostor
SD,-8.39508,Genuine
SD,-8.82193,Impostor
SD,-8.39907,Genuine
SD,-8.82384,Impostor
SD,-8.39945,Genuine
SD,-8.82577,Impostor
SD,-8.40356,Genuine
SD,-8.82756,Impostor
SD,-8.40668,Genuine
SD,-8.82948,Impostor
SD,-8.40676,Genuine
SD,-8.83136,Impostor
SD,-8.41257,Genuine
SD,-8.83322,Impostor
SD,-8.41454,Genuine
SD,-8.83506,Impostor
SD,-8.417,Genuine
SD,-8.83688,Impostor
SD,-8.41976,Genuine
SD,-8.83862,Impostor
SD,-8.42096,Genuine
SD,-8.8405,Impostor
SD,-8.42178,Genuine
SD,-8.8424,Impostor
SD,-8.42219,Genuine
SD,-8.84426,Impostor
SD,-8.42306,Genuine
SD,-8.8461,Impostor
SD,-8.42333,Genuine
SD,-8.84799,Impostor
SD,-8.42354,Genuine
SD,-8.84994,Impostor
SD,-8.42533,Genuine
SD,-8.85181,Impostor
SD,-8.43048,Genuine
SD,-8.85364,Impostor
SD,-8.43066,Genuine
SD,-8.85561,Impostor
SD,-8.43162,Genuine
SD,-8.85749,Impostor
SD,-8.4324,Genuine
SD,-8.85942,Impostor
SD,-8.43359,Genuine
SD,-8.86128,Impostor
SD,-8.43643,Genuine
SD,-8.863,Impostor
SD,-8.44335,Genuine
SD,-8.86485,Impostor
SD,-8.44492,Genuine
SD,-8.86676,Impostor
SD,-8.44669,Genuine
SD,-8.86863,Impostor
SD,-8.4473,Genuine
SD,-8.87045,Impostor
SD,-8.44824,Genuine
SD,-8.87228,Impostor
SD,-8.44887,Genuine
SD,-8.8741,Impostor
SD,-8.45182,Genuine
SD,-8.87597,Impostor
SD,-8.45342,Genuine
SD,-8.87784,Impostor
SD,-8.45412,Genuine
SD,-8.87959,Impostor
SD,-8.45723,Genuine
SD,-8.88146,Impostor
SD,-8.45764,Genuine
SD,-8.88328,Impostor
SD,-8.45922,Genuine
SD,-8.88495,Impostor
SD,-8.46116,Genuine
SD,-8.88665,Impostor
SD,-8.46689,Genuine
SD,-8.88843,Impostor
SD,-8.47144,Genuine
SD,-8.89014,Impostor
SD,-8.47203,Genuine
SD,-8.89201,Impostor
SD,-8.47821,Genuine
SD,-8.89381,Impostor
SD,-8.47869,Genuine
SD,-8.89562,Impostor
SD,-8.48158,Genuine
SD,-8.8974,Impostor
SD,-8.48382,Genuine
SD,-8.89935,Impostor
SD,-8.48624,Genuine
SD,-8.9011,Impostor
SD,-8.48991,Genuine
SD,-8.90281,Impostor
SD,-8.49561,Genuine
SD,-8.90477,Impostor
SD,-8.50106,Genuine
SD,-8.90657,Impostor
SD,-8.50212,Genuine
SD,-8.90842,Impostor
SD,-8.50222,Genuine
SD,-8.91014,Impostor
SD,-8.505,Genuine
SD,-8.91204,Impostor
SD,-8.50611,Genuine
SD,-8.91375,Impostor
SD,-8.50711,Genuine
SD,-8.91555,Impostor
SD,-8.50932,Genuine
SD,-8.91727,Impostor
SD,-8.51022,Genuine
SD,-8.9191,Impostor
SD,-8.51284,Genuine
SD,-8.92095,Impostor
SD,-8.51348,Genuine
SD,-8.92268,Impostor
SD,-8.51598,Genuine
SD,-8.92447,Impostor
SD,-8.5188,Genuine
SD,-8.92644,Impostor
SD,-8.51896,Genuine
SD,-8.92826,Impostor
SD,-8.52035,Genuine
SD,-8.93011,Impostor
SD,-8.52042,Genuine
SD,-8.93194,Impostor
SD,-8.5218,Genuine
SD,-8.9337,Impostor
SD,-8.52326,Genuine
SD,-8.93543,Impostor
SD,-8.52493,Genuine
SD,-8.93727,Impostor
SD,-8.52573,Genuine
SD,-8.93906,Impostor
SD,-8.52745,Genuine
SD,-8.94086,Impostor
SD,-8.52879,Genuine
SD,-8.94276,Impostor
SD,-8.53231,Genuine
SD,-8.94464,Impostor
SD,-8.53323,Genuine
SD,-8.9464,Impostor
SD,-8.53946,Genuine
SD,-8.94813,Impostor
SD,-8.54105,Genuine
SD,-8.94988,Impostor
SD,-8.54154,Genuine
SD,-8.95173,Impostor
SD,-8.5454,Genuine
SD,-8.95345,Impostor
SD,-8.54768,Genuine
SD,-8.95513,Impostor
SD,-8.54929,Genuine
SD,-8.95683,Impostor
SD,-8.55113,Genuine
SD,-8.95849,Impostor
SD,-8.55317,Genuine
SD,-8.96027,Impostor
SD,-8.55523,Genuine
SD,-8.96212,Impostor
SD,-8.55599,Genuine
SD,-8.96393,Impostor
SD,-8.55712,Genuine
SD,-8.96564,Impostor
SD,-8.55845,Genuine
SD,-8.96748,Impostor
SD,-8.56034,Genuine
SD,-8.96932,Impostor
SD,-8.56076,Genuine
SD,-8.97106,Impostor
SD,-8.56296,Genuine
SD,-8.97288,Impostor
SD,-8.56313,Genuine
SD,-8.97471,Impostor
SD,-8.56442,Genuine
SD,-8.97649,Impostor
SD,-8.56486,Genuine
SD,-8.97826,Impostor
SD,-8.56796,Genuine
SD,-8.98007,Impostor
SD,-8.57029,Genuine
SD,-8.9819,Impostor
SD,-8.57037,Genuine
SD,-8.98368,Impostor
SD,-8.57332,Genuine
SD,-8.98545,Impostor
SD,-8.57495,Genuine
SD,-8.98732,Impostor
SD,-8.57552,Genuine
SD,-8.98908,Impostor
SD,-8.57933,Genuine
SD,-8.99077,Impostor
SD,-8.5808,Genuine
SD,-8.99251,Impostor
SD,-8.59012,Genuine
SD,-8.99441,Impostor
SD,-8.59113,Genuine
SD,-8.99629,Impostor
SD,-8.5944,Genuine
SD,-8.99825,Impostor
SD,-8.59664,Genuine
SD,-9.00008,Impostor
SD,-8.59685,Genuine
SD,-9.00192,Impostor
SD,-8.59812,Genuine
SD,-9.00381,Impostor
SD,-8.59848,Genuine
SD,-9.0056,Impostor
SD,-8.60567,Genuine
SD,-9.00733,Impostor
SD,-8.60577,Genuine
SD,-9.00912,Impostor
SD,-8.60631,Genuine
SD,-9.01095,Impostor
SD,-8.6165,Genuine
SD,-9.01277,Impostor
SD,-8.61781,Genuine
SD,-9.01457,Impostor
SD,-8.62164,Genuine
SD,-9.01638,Impostor
SD,-8.62211,Genuine
SD,-9.01826,Impostor
SD,-8.62687,Genuine
SD,-9.02008,Impostor
SD,-8.62749,Genuine
SD,-9.02184,Impostor
SD,-8.63061,Genuine
SD,-9.02357,Impostor
SD,-8.6345,Genuine
SD,-9.02532,Impostor
SD,-8.63617,Genuine
SD,-9.02711,Impostor
SD,-8.63651,Genuine
SD,-9.02895,Impostor
SD,-8.63669,Genuine
SD,-9.03081,Impostor
SD,-8.63729,Genuine
SD,-9.03273,Impostor
SD,-8.63947,Genuine
SD,-9.03464,Impostor
SD,-8.64047,Genuine
SD,-9.03639,Impostor
SD,-8.64066,Genuine
SD,-9.03819,Impostor
SD,-8.64243,Genuine
SD,-9.04012,Impostor
SD,-8.64357,Genuine
SD,-9.04205,Impostor
SD,-8.64545,Genuine
SD,-9.04387,Impostor
SD,-8.64562,Genuine
SD,-9.04579,Impostor
SD,-8.64983,Genuine
SD,-9.04773,Impostor
SD,-8.6547,Genuine
SD,-9.04958,Impostor
SD,-8.6557,Genuine
SD,-9.05138,Impostor
SD,-8.65821,Genuine
SD,-9.05332,Impostor
SD,-8.65823,Genuine
SD,-9.0551,Impostor
SD,-8.66027,Genuine
SD,-9.05695,Impostor
SD,-8.66103,Genuine
SD,-9.05881,Impostor
SD,-8.66448,Genuine
SD,-9.06071,Impostor
SD,-8.66553,Genuine
SD,-9.06249,Impostor
SD,-8.66691,Genuine
SD,-9.06441,Impostor
SD,-8.66902,Genuine
SD,-9.0663,Impostor
SD,-8.67123,Genuine
SD,-9.0682,Impostor
SD,-8.67296,Genuine
SD,-9.07011,Impostor
SD,-8.674,Genuine
SD,-9.07202,Impostor
SD,-8.67614,Genuine
SD,-9.07387,Impostor
SD,-8.67892,Genuine
SD,-9.07573,Impostor
SD,-8.6809,Genuine
SD,-9.07764,Impostor
SD,-8.68141,Genuine
SD,-9.07962,Impostor
SD,-8.68369,Genuine
SD,-9.08146,Impostor
SD,-8.68744,Genuine
SD,-9.08339,Impostor
SD,-8.68962,Genuine
SD,-9.08524,Impostor
SD,-8.69168,Genuine
SD,-9.0871,Impostor
SD,-8.69285,Genuine
SD,-9.08897,Impostor
SD,-8.69298,Genuine
SD,-9.09083,Impostor
SD,-8.69806,Genuine
SD,-9.09295,Impostor
SD,-8.69995,Genuine
SD,-9.09495,Impostor
SD,-8.70225,Genuine
SD,-9.09686,Impostor
SD,-8.70392,Genuine
SD,-9.09873,Impostor
SD,-8.7056,Genuine
SD,-9.10057,Impostor
SD,-8.70794,Genuine
SD,-9.10248,Impostor
SD,-8.70969,Genuine
SD,-9.10453,Impostor
SD,-8.71467,Genuine
SD,-9.1066,Impostor
SD,-8.71952,Genuine
SD,-9.10861,Impostor
SD,-8.72473,Genuine
SD,-9.11045,Impostor
SD,-8.72617,Genuine
SD,-9.11234,Impostor
SD,-8.73169,Genuine
SD,-9.11429,Impostor
SD,-8.73431,Genuine
SD,-9.11632,Impostor
SD,-8.73488,Genuine
SD,-9.11822,Impostor
SD,-8.73495,Genuine
SD,-9.12026,Impostor
SD,-8.73873,Genuine
SD,-9.12231,Impostor
SD,-8.73967,Genuine
SD,-9.12424,Impostor
SD,-8.74914,Genuine
SD,-9.12629,Impostor
SD,-8.74945,Genuine
SD,-9.12827,Impostor
SD,-8.7507,Genuine
SD,-9.13016,Impostor
SD,-8.75541,Genuine
SD,-9.13211,Impostor
SD,-8.75587,Genuine
SD,-9.13407,Impostor
SD,-8.75636,Genuine
SD,-9.13602,Impostor
SD,-8.75706,Genuine
SD,-9.13794,Impostor
SD,-8.75776,Genuine
SD,-9.13996,Impostor
SD,-8.76457,Genuine
SD,-9.14207,Impostor
SD,-8.76462,Genuine
SD,-9.14413,Impostor
SD,-8.76586,Genuine
SD,-9.14611,Impostor
SD,-8.76629,Genuine
SD,-9.14828,Impostor
SD,-8.76631,Genuine
SD,-9.15034,Impostor
SD,-8.768,Genuine
SD,-9.15246,Impostor
SD,-8.76878,Genuine
SD,-9.1546,Impostor
SD,-8.77042,Genuine
SD,-9.15666,Impostor
SD,-8.77233,Genuine
SD,-9.15865,Impostor
SD,-8.77273,Genuine
SD,-9.16079,Impostor
SD,-8.7758,Genuine
SD,-9.16282,Impostor
SD,-8.78126,Genuine
SD,-9.16482,Impostor
SD,-8.78401,Genuine
SD,-9.16702,Impostor
SD,-8.78544,Genuine
SD,-9.16912,Impostor
SD,-8.78698,Genuine
SD,-9.17118,Impostor
SD,-8.78977,Genuine
SD,-9.17327,Impostor
SD,-8.78994,Genuine
SD,-9.17547,Impostor
SD,-8.79134,Genuine
SD,-9.17754,Impostor
SD,-8.79178,Genuine
SD,-9.17973,Impostor
SD,-8.79417,Genuine
SD,-9.18179,Impostor
SD,-8.79523,Genuine
SD,-9.18397,Impostor
SD,-8.79593,Genuine
SD,-9.18597,Impostor
SD,-8.80801,Genuine
SD,-9.18809,Impostor
SD,-8.81186,Genuine
SD,-9.19017,Impostor
SD,-8.81287,Genuine
SD,-9.19241,Impostor
SD,-8.81605,Genuine
SD,-9.19457,Impostor
SD,-8.8162,Genuine
SD,-9.19673,Impostor
SD,-8.81826,Genuine
SD,-9.19875,Impostor
SD,-8.81948,Genuine
SD,-9.20101,Impostor
SD,-8.82074,Genuine
SD,-9.20317,Impostor
SD,-8.8272,Genuine
SD,-9.20536,Impostor
SD,-8.83294,Genuine
SD,-9.20754,Impostor
SD,-8.83348,Genuine
SD,-9.20997,Impostor
SD,-8.83918,Genuine
SD,-9.21218,Impostor
SD,-8.84209,Genuine
SD,-9.21437,Impostor
SD,-8.84629,Genuine
SD,-9.21658,Impostor
SD,-8.84841,Genuine
SD,-9.21887,Impostor
SD,-8.84931,Genuine
SD,-9.22113,Impostor
SD,-8.84971,Genuine
SD,-9.22346,Impostor
SD,-8.8522,Genuine
SD,-9.22568,Impostor
SD,-8.85539,Genuine
SD,-9.22791,Impostor
SD,-8.85751,Genuine
SD,-9.23029,Impostor
SD,-8.85873,Genuine
SD,-9.23269,Impostor
SD,-8.8653,Genuine
SD,-9.23496,Impostor
SD,-8.87117,Genuine
SD,-9.23734,Impostor
SD,-8.87456,Genuine
SD,-9.23952,Impostor
SD,-8.87945,Genuine
SD,-9.2418,Impostor
SD,-8.88059,Genuine
SD,-9.24431,Impostor
SD,-8.88157,Genuine
SD,-9.24669,Impostor
SD,-8.88183,Genuine
SD,-9.24905,Impostor
SD,-8.88389,Genuine
SD,-9.25131,Impostor
SD,-8.8861,Genuine
SD,-9.25367,Impostor
SD,-8.88767,Genuine
SD,-9.25607,Impostor
SD,-8.88907,Genuine
SD,-9.25838,Impostor
SD,-8.88931,Genuine
SD,-9.26091,Impostor
SD,-8.8964,Genuine
SD,-9.26341,Impostor
SD,-8.89758,Genuine
SD,-9.26594,Impostor
SD,-8.89865,Genuine
SD,-9.26824,Impostor
SD,-8.90125,Genuine
SD,-9.27063,Impostor
SD,-8.91955,Genuine
SD,-9.27316,Impostor
SD,-8.92445,Genuine
SD,-9.27569,Impostor
SD,-8.92829,Genuine
SD,-9.27806,Impostor
SD,-8.93133,Genuine
SD,-9.28046,Impostor
SD,-8.93574,Genuine
SD,-9.28299,Impostor
SD,-8.93804,Genuine
SD,-9.28558,Impostor
SD,-8.94137,Genuine
SD,-9.2881,Impostor
SD,-8.94169,Genuine
SD,-9.29064,Impostor
SD,-8.94446,Genuine
SD,-9.29313,Impostor
SD,-8.95322,Genuine
SD,-9.29582,Impostor
SD,-8.95372,Genuine
SD,-9.29837,Impostor
SD,-8.95538,Genuine
SD,-9.30097,Impostor
SD,-8.95556,Genuine
