Plot,X,Y
Metadata,6000,Gallery
Metadata,6000,Probe
Metadata,1041,Genuine
Metadata,358752,Impostor
Metadata,35640207,Ignored
FRR,-0.406993,0.00559107
IET,0.0204466,0.824296
DET,0.0004298,0.790139
FAR,1.44478,0.0004298
FRR,-0.403334,0.00569523
IET,0.0207316,0.82425
DET,0.000441866,0.789677
FAR,1.44216,0.000441866
FRR,-0.400636,0.00580132
IET,0.0210206,0.824203
DET,0.000454271,0.786765
FAR,1.43938,0.000454271
FRR,-0.3998,0.00590939
IET,0.0213136,0.824093
DET,0.000467023,0.786607
FAR,1.43523,0.000467023
FRR,-0.398948,0.00601948
IET,0.0216107,0.823901
DET,0.000480134,0.786466
FAR,1.43095,0.000480134
FRR,-0.39808,0.00613162
IET,0.021912,0.823705
DET,0.000493613,0.786321
FAR,1.42655,0.000493613
FRR,-0.397196,0.00624585
IET,0.0222174,0.823507
DET,0.00050747,0.786171
FAR,1.42203,0.00050747
FRR,-0.396296,0.0063622
IET,0.0225271,0.823307
DET,0.000521717,0.786018
FAR,1.41739,0.000521717
FRR,-0.395379,0.00648072
IET,0.0228411,0.823103
DET,0.000536363,0.78586
FAR,1.41261,0.000536363
FRR,-0.394445,0.00660145
IET,0.0231595,0.822897
DET,0.000551421,0.785366
FAR,1.40867,0.000551421
FRR,-0.393493,0.00672443
IET,0.0234823,0.822687
DET,0.000566901,0.784545
FAR,1.40554,0.000566901
FRR,-0.392524,0.0068497
IET,0.0238097,0.822475
DET,0.000582815,0.783757
FAR,1.40121,0.000582815
FRR,-0.391537,0.0069773
IET,0.0241416,0.82226
DET,0.000599177,0.783193
FAR,1.39191,0.000599177
FRR,-0.390531,0.00710728
IET,0.0244781,0.822042
DET,0.000615998,0.781465
FAR,1.38466,0.000615998
FRR,-0.389506,0.00723968
IET,0.0248193,0.82182
DET,0.000633291,0.779142
FAR,1.38028,0.000633291
FRR,-0.388463,0.00737455
IET,0.0251653,0.821596
DET,0.000651069,0.778023
FAR,1.37691,0.000651069
FRR,-0.3874,0.00751193
IET,0.0255161,0.820471
DET,0.000669347,0.777832
FAR,1.37419,0.000669347
FRR,-0.386317,0.00765187
IET,0.0258717,0.816781
DET,0.000688138,0.777636
FAR,1.37139,0.000688138
FRR,-0.385423,0.00779442
IET,0.0262324,0.81304
DET,0.000707456,0.777434
FAR,1.36851,0.000707456
FRR,-0.384577,0.00793962
IET,0.026598,0.809247
DET,0.000727316,0.777227
FAR,1.36554,0.000727316
FRR,-0.383716,0.00808753
IET,0.0269688,0.8054
DET,0.000747734,0.776684
FAR,1.36177,0.000747734
FRR,-0.382838,0.00823819
IET,0.0273447,0.801501
DET,0.000768726,0.775509
FAR,1.35764,0.000768726
FRR,-0.381943,0.00839166
IET,0.0277259,0.797547
DET,0.000790306,0.774646
FAR,1.35182,0.000790306
FRR,-0.381033,0.00854799
IET,0.0281124,0.793537
DET,0.000812493,0.774053
FAR,1.34671,0.000812493
FRR,-0.380105,0.00870723
IET,0.0285043,0.789472
DET,0.000835302,0.773576
FAR,1.34316,0.000835302
FRR,-0.37916,0.00886943
IET,0.0289016,0.785351
DET,0.000858752,0.773087
FAR,1.33951,0.000858752
FRR,-0.378198,0.00903466
IET,0.0293045,0.781171
DET,0.00088286,0.772583
FAR,1.33575,0.00088286
FRR,-0.377218,0.00920296
IET,0.029713,0.777464
DET,0.000907645,0.770939
FAR,1.33046,0.000907645
FRR,-0.376219,0.00937441
IET,0.0301271,0.777397
DET,0.000933125,0.770342
FAR,1.32558,0.000933125
FRR,-0.375201,0.00954905
IET,0.0305471,0.777329
DET,0.000959321,0.770201
FAR,1.32234,0.000959321
FRR,-0.372566,0.00972694
IET,0.0309729,0.77726
DET,0.000986252,0.770056
FAR,1.319,0.000986252
FRR,-0.369113,0.00990814
IET,0.0314046,0.77719
DET,0.00101394,0.769906
FAR,1.31557,0.00101394
FRR,-0.365596,0.0100927
IET,0.0318424,0.777119
DET,0.0010424,0.769753
FAR,1.31204,0.0010424
FRR,-0.362013,0.0102807
IET,0.0322863,0.777047
DET,0.00107167,0.769596
FAR,1.30841,0.00107167
FRR,-0.358364,0.0104723
IET,0.0327363,0.776974
DET,0.00110175,0.76848
FAR,1.30425,0.00110175
FRR,-0.356039,0.0106673
IET,0.0331927,0.7769
DET,0.00113268,0.767973
FAR,1.29981,0.00113268
FRR,-0.355004,0.0108661
IET,0.0336553,0.776825
DET,0.00116448,0.766466
FAR,1.29484,0.00116448
FRR,-0.35395,0.0110685
IET,0.0341245,0.776749
DET,0.00119717,0.765233
FAR,1.2872,0.00119717
FRR,-0.352876,0.0112747
IET,0.0346002,0.776672
DET,0.00123078,0.763554
FAR,1.28173,0.00123078
FRR,-0.351783,0.0114847
IET,0.0350825,0.776594
DET,0.00126533,0.762446
FAR,1.27937,0.00126533
FRR,-0.350669,0.0116987
IET,0.0355715,0.776515
DET,0.00130085,0.761222
FAR,1.27545,0.00130085
FRR,-0.349534,0.0119166
IET,0.0360674,0.776434
DET,0.00133737,0.759185
FAR,1.2722,0.00133737
FRR,-0.348378,0.0121386
IET,0.0365701,0.776353
DET,0.00137492,0.756833
FAR,1.26729,0.00137492
FRR,-0.3472,0.0123647
IET,0.0370799,0.77627
DET,0.00141352,0.75513
FAR,1.26375,0.00141352
FRR,-0.34648,0.0125951
IET,0.0375967,0.776186
DET,0.0014532,0.753642
FAR,1.25804,0.0014532
FRR,-0.346309,0.0128297
IET,0.0381208,0.776101
DET,0.00149399,0.752712
FAR,1.25428,0.00149399
FRR,-0.346134,0.0130687
IET,0.0386522,0.776015
DET,0.00153593,0.751126
FAR,1.25111,0.00153593
FRR,-0.345956,0.0133122
IET,0.039191,0.775928
DET,0.00157905,0.750555
FAR,1.24655,0.00157905
FRR,-0.345424,0.0135602
IET,0.0397373,0.775839
DET,0.00162338,0.750048
FAR,1.24205,0.00162338
FRR,-0.344446,0.0138128
IET,0.0402912,0.77575
DET,0.00166896,0.749624
FAR,1.23765,0.00166896
FRR,-0.34345,0.0140701
IET,0.0408529,0.775658
DET,0.00171581,0.747222
FAR,1.23269,0.00171581
FRR,-0.342436,0.0143322
IET,0.0414223,0.775566
DET,0.00176398,0.7463
FAR,1.22852,0.00176398
FRR,-0.341746,0.0145992
IET,0.0419997,0.775473
DET,0.0018135,0.745201
FAR,1.22229,0.0018135
FRR,-0.341185,0.0148712
IET,0.0425852,0.775378
DET,0.00186441,0.742574
FAR,1.2182,0.00186441
FRR,-0.340613,0.0151482
IET,0.0431788,0.775281
DET,0.00191675,0.73859
FAR,1.21158,0.00191675
FRR,-0.340031,0.0154304
IET,0.0437807,0.775184
DET,0.00197056,0.73724
FAR,1.20687,0.00197056
FRR,-0.339438,0.0157178
IET,0.044391,0.775085
DET,0.00202588,0.736067
FAR,1.20186,0.00202588
FRR,-0.338834,0.0160106
IET,0.0450098,0.774985
DET,0.00208275,0.735524
FAR,1.19762,0.00208275
FRR,-0.338218,0.0163089
IET,0.0456372,0.774883
DET,0.00214122,0.735171
FAR,1.19359,0.00214122
FRR,-0.337592,0.0166127
IET,0.0462733,0.77478
DET,0.00220133,0.732915
FAR,1.18921,0.00220133
FRR,-0.336953,0.0169222
IET,0.0469183,0.774525
DET,0.00226313,0.732481
FAR,1.18501,0.00226313
FRR,-0.336303,0.0172375
IET,0.0475724,0.774101
DET,0.00232666,0.732034
FAR,1.18069,0.00232666
FRR,-0.333373,0.0175586
IET,0.0482355,0.773672
DET,0.00239198,0.73116
FAR,1.17722,0.00239198
FRR,-0.329925,0.0178857
IET,0.0489079,0.773236
DET,0.00245913,0.730216
FAR,1.17377,0.00245913
FRR,-0.326413,0.0182189
IET,0.0495896,0.772794
DET,0.00252817,0.729587
FAR,1.16898,0.00252817
FRR,-0.325524,0.0185583
IET,0.0502809,0.772345
DET,0.00259914,0.728778
FAR,1.16406,0.00259914
FRR,-0.324912,0.018904
IET,0.0509818,0.771847
DET,0.00267211,0.72686
FAR,1.1604,0.00267211
FRR,-0.323461,0.0192561
IET,0.0516924,0.771156
DET,0.00274712,0.724969
FAR,1.15786,0.00274712
FRR,-0.316056,0.0196149
IET,0.052413,0.770456
DET,0.00282424,0.722155
FAR,1.15422,0.00282424
FRR,-0.308514,0.0199803
IET,0.0531436,0.769745
DET,0.00290353,0.720623
FAR,1.15017,0.00290353
FRR,-0.303568,0.0203525
IET,0.0538844,0.769025
DET,0.00298504,0.719279
FAR,1.14671,0.00298504
FRR,-0.301522,0.0207316
IET,0.0546355,0.768294
DET,0.00306884,0.718764
FAR,1.14216,0.00306884
FRR,-0.299438,0.0211178
IET,0.0553971,0.767553
DET,0.00315499,0.717825
FAR,1.13681,0.00315499
FRR,-0.296249,0.0215112
IET,0.0561693,0.766802
DET,0.00324356,0.716993
FAR,1.13176,0.00324356
FRR,-0.292955,0.021912
IET,0.0569523,0.766041
DET,0.00333462,0.715392
FAR,1.12727,0.00333462
FRR,-0.291389,0.0223202
IET,0.0577461,0.765269
DET,0.00342823,0.714167
FAR,1.1234,0.00342823
FRR,-0.291261,0.022736
IET,0.0585511,0.764486
DET,0.00352447,0.712907
FAR,1.11941,0.00352447
FRR,-0.290304,0.0231595
IET,0.0593673,0.763296
DET,0.00362341,0.711255
FAR,1.11503,0.00362341
FRR,-0.286764,0.023591
IET,0.0601948,0.755248
DET,0.00372514,0.710033
FAR,1.11096,0.00372514
FRR,-0.283094,0.0240304
IET,0.0610339,0.747088
DET,0.00382971,0.708443
FAR,1.10731,0.00382971
FRR,-0.277509,0.0244781
IET,0.0618847,0.738814
DET,0.00393723,0.706808
FAR,1.10356,0.00393723
FRR,-0.271819,0.0249341
IET,0.0627473,0.730424
DET,0.00404776,0.705128
FAR,1.0997,0.00404776
FRR,-0.26912,0.0253986
IET,0.063622,0.722514
DET,0.00416139,0.70464
FAR,1.09288,0.00416139
FRR,-0.266684,0.0258717
IET,0.0645088,0.722322
DET,0.00427821,0.704167
FAR,1.08581,0.00427821
FRR,-0.254475,0.0263537
IET,0.0654081,0.722128
DET,0.00439832,0.702444
FAR,1.08196,0.00439832
FRR,-0.240498,0.0268447
IET,0.0663198,0.721931
DET,0.00452179,0.698853
FAR,1.07776,0.00452179
FRR,-0.220545,0.0273447
IET,0.0672443,0.721731
DET,0.00464873,0.697489
FAR,1.07331,0.00464873
FRR,-0.199532,0.0278541
IET,0.0681816,0.721529
DET,0.00477924,0.696088
FAR,1.06804,0.00477924
FRR,-0.197695,0.028373
IET,0.069132,0.721323
DET,0.00491341,0.695336
FAR,1.06179,0.00491341
FRR,-0.196181,0.0289016
IET,0.0700957,0.721115
DET,0.00505134,0.694152
FAR,1.05618,0.00505134
FRR,-0.195804,0.02944
IET,0.0710728,0.720904
DET,0.00519315,0.690733
FAR,1.04974,0.00519315
FRR,-0.195421,0.0299884
IET,0.0720635,0.72069
DET,0.00533894,0.688223
FAR,1.04498,0.00533894
FRR,-0.19503,0.0305471
IET,0.073068,0.720472
DET,0.00548882,0.683137
FAR,1.03895,0.00548882
FRR,-0.193734,0.0311162
IET,0.0740866,0.720252
DET,0.00564291,0.681402
FAR,1.03456,0.00564291
FRR,-0.191947,0.0316958
IET,0.0751193,0.720029
DET,0.00580132,0.678696
FAR,1.0293,0.00580132
FRR,-0.189764,0.0322863
IET,0.0761664,0.719803
DET,0.00596418,0.678132
FAR,1.02371,0.00596418
FRR,-0.187539,0.0328877
IET,0.0772281,0.711094
DET,0.00613162,0.677911
FAR,1.01881,0.00613162
FRR,-0.185271,0.0335004
IET,0.0783046,0.701323
DET,0.00630375,0.677682
FAR,1.01377,0.00630375
FRR,-0.182962,0.0341245
IET,0.0793962,0.691415
DET,0.00648072,0.677448
FAR,1.0086,0.00648072
FRR,-0.180102,0.0347602
IET,0.0805029,0.681369
DET,0.00666265,0.677144
FAR,1.00325,0.00666265
FRR,-0.175857,0.0354077
IET,0.0816251,0.680595
DET,0.00684969,0.676318
FAR,0.997557,0.00684969
FRR,-0.171556,0.0360674
IET,0.0827629,0.679857
DET,0.00704199,0.674074
FAR,0.991848,0.00704199
FRR,-0.167492,0.0367392
IET,0.0839166,0.679109
DET,0.00723968,0.67206
FAR,0.987194,0.00723968
FRR,-0.163936,0.0374237
IET,0.0850863,0.67824
DET,0.00744292,0.671534
FAR,0.982203,0.00744292
FRR,-0.1636,0.0381208
IET,0.0862724,0.677087
DET,0.00765187,0.668438
FAR,0.975657,0.00765187
FRR,-0.163463,0.038831
IET,0.0874749,0.675917
DET,0.00786668,0.665577
FAR,0.971327,0.00786668
FRR,-0.163324,0.0395544
IET,0.0886943,0.674731
DET,0.00808752,0.664576
FAR,0.96738,0.00808752
FRR,-0.163182,0.0402912
IET,0.0899306,0.673529
DET,0.00831457,0.662059
FAR,0.96276,0.00831457
FRR,-0.160897,0.0410418
IET,0.0911842,0.67231
DET,0.00854798,0.658474
FAR,0.956523,0.00854798
FRR,-0.155666,0.0418064
IET,0.0924553,0.671074
DET,0.00878795,0.654617
FAR,0.951752,0.00878795
FRR,-0.15032,0.0425852
IET,0.0937441,0.67016
DET,0.00903466,0.652088
FAR,0.946641,0.00903466
FRR,-0.147089,0.0433785
IET,0.0950508,0.669736
DET,0.00928829,0.651694
FAR,0.941812,0.00928829
FRR,-0.144079,0.0441866
IET,0.0963758,0.669307
DET,0.00954904,0.65123
FAR,0.936798,0.00954904
FRR,-0.137802,0.0450098
IET,0.0977192,0.668871
DET,0.00981712,0.649727
FAR,0.931137,0.00981712
FRR,-0.133463,0.0458482
IET,0.0990814,0.66843
DET,0.0100927,0.648419
FAR,0.925342,0.0100927
FRR,-0.12946,0.0467023
IET,0.100462,0.667982
DET,0.010376,0.6434
FAR,0.921014,0.010376
FRR,-0.124891,0.0475724
IET,0.101863,0.667474
DET,0.0106673,0.637453
FAR,0.915307,0.0106673
FRR,-0.122292,0.0484586
IET,0.103283,0.666553
DET,0.0109668,0.636532
FAR,0.910423,0.0109668
FRR,-0.122286,0.0493613
IET,0.104723,0.665619
DET,0.0112747,0.635177
FAR,0.905107,0.0112747
FRR,-0.122281,0.0502809
IET,0.106182,0.664673
DET,0.0115912,0.630567
FAR,0.900748,0.0115912
FRR,-0.122275,0.0512175
IET,0.107662,0.663713
DET,0.0119166,0.626128
FAR,0.896125,0.0119166
FRR,-0.122269,0.0521717
IET,0.109163,0.66274
DET,0.0122511,0.621555
FAR,0.88996,0.0122511
FRR,-0.122263,0.0531436
IET,0.110685,0.661754
DET,0.0125951,0.619161
FAR,0.885252,0.0125951
FRR,-0.120187,0.0541336
IET,0.112228,0.660753
DET,0.0129487,0.618687
FAR,0.880495,0.0129487
FRR,-0.112531,0.0551421
IET,0.113792,0.659739
DET,0.0133122,0.614514
FAR,0.876177,0.0133122
FRR,-0.105428,0.0561693
IET,0.115378,0.658711
DET,0.0136859,0.612924
FAR,0.87149,0.0136859
FRR,-0.10224,0.0572157
IET,0.116987,0.657668
DET,0.0140701,0.603821
FAR,0.865479,0.0140701
FRR,-0.0989935,0.0582815
IET,0.118617,0.656611
DET,0.0144651,0.602132
FAR,0.860001,0.0144651
FRR,-0.0939204,0.0593673
IET,0.120271,0.65589
DET,0.0148712,0.600276
FAR,0.855167,0.0148712
FRR,-0.0925467,0.0604732
IET,0.121947,0.655166
DET,0.0152886,0.599206
FAR,0.849744,0.0152886
FRR,-0.0884987,0.0615998
IET,0.123647,0.654431
DET,0.0157178,0.596304
FAR,0.845172,0.0157178
FRR,-0.0852326,0.0627473
IET,0.125371,0.653686
DET,0.0161591,0.593905
FAR,0.840954,0.0161591
FRR,-0.0822082,0.0639163
IET,0.127118,0.65293
DET,0.0166127,0.593049
FAR,0.835784,0.0166127
FRR,-0.0777871,0.0651069
IET,0.12889,0.652165
DET,0.0170791,0.592206
FAR,0.83042,0.0170791
FRR,-0.0759636,0.0663198
IET,0.130687,0.651388
DET,0.0175586,0.590687
FAR,0.825103,0.0175586
FRR,-0.0728024,0.0675553
IET,0.132509,0.650352
DET,0.0180515,0.587093
FAR,0.820316,0.0180515
FRR,-0.0643943,0.0688138
IET,0.134356,0.649154
DET,0.0185583,0.585328
FAR,0.815703,0.0185583
FRR,-0.0600851,0.0700957
IET,0.136229,0.648146
DET,0.0190792,0.584302
FAR,0.810946,0.0190792
FRR,-0.056448,0.0714015
IET,0.138128,0.64753
DET,0.0196148,0.582902
FAR,0.805509,0.0196148
FRR,-0.0545069,0.0727316
IET,0.140053,0.646906
DET,0.0201655,0.580429
FAR,0.799914,0.0201655
FRR,-0.051005,0.0740866
IET,0.142005,0.646273
DET,0.0207316,0.576969
FAR,0.794872,0.0207316
FRR,-0.04922,0.0754668
IET,0.143985,0.645631
DET,0.0213136,0.574122
FAR,0.789687,0.0213136
FRR,-0.0483293,0.0768726
IET,0.145992,0.645355
DET,0.021912,0.571508
FAR,0.78466,0.021912
FRR,-0.0363842,0.0783047
IET,0.148027,0.645091
DET,0.0225271,0.57009
FAR,0.779699,0.0225271
FRR,-0.032025,0.0797634
IET,0.15009,0.644823
DET,0.0231595,0.567833
FAR,0.774626,0.0231595
FRR,-0.0222696,0.0812493
IET,0.152182,0.644552
DET,0.0238097,0.564293
FAR,0.769289,0.0238097
FRR,-0.0196306,0.0827629
IET,0.154304,0.644277
DET,0.0244781,0.561535
FAR,0.764173,0.0244781
FRR,-0.0175095,0.0843047
IET,0.156455,0.643998
DET,0.0251653,0.560291
FAR,0.758757,0.0251653
FRR,-0.0163106,0.0858752
IET,0.158636,0.643715
DET,0.0258717,0.55663
FAR,0.75333,0.0258717
FRR,-0.0143984,0.087475
IET,0.160847,0.643429
DET,0.026598,0.555353
FAR,0.748366,0.026598
FRR,-0.0117359,0.0891046
IET,0.163089,0.643138
DET,0.0273447,0.553523
FAR,0.743101,0.0273447
FRR,-0.00952512,0.0907644
IET,0.165362,0.642845
DET,0.0281124,0.54942
FAR,0.738266,0.0281124
FRR,-0.00832996,0.0924553
IET,0.167668,0.642596
DET,0.0289016,0.546795
FAR,0.7333,0.0289016
FRR,-0.00697833,0.0941777
IET,0.170005,0.642344
DET,0.0297129,0.545681
FAR,0.728685,0.0297129
FRR,-0.00674161,0.0959321
IET,0.172374,0.642088
DET,0.0305471,0.541832
FAR,0.72384,0.0305471
FRR,-0.00666407,0.0977192
IET,0.174777,0.641828
DET,0.0314047,0.539719
FAR,0.718934,0.0314047
FRR,-0.00535887,0.0995396
IET,0.177214,0.641565
DET,0.0322863,0.539356
FAR,0.713665,0.0322863
FRR,-0.00252724,0.101394
IET,0.179684,0.641298
DET,0.0331926,0.538983
FAR,0.708247,0.0331926
FRR,-0.00234953,0.103283
IET,0.182188,0.641027
DET,0.0341245,0.536313
FAR,0.703374,0.0341245
FRR,-0.00216848,0.105207
IET,0.184728,0.640753
DET,0.0350825,0.529029
FAR,0.697689,0.0350825
FRR,0.000779301,0.107167
IET,0.187303,0.640475
DET,0.0360673,0.520535
FAR,0.692945,0.0360673
FRR,0.00990528,0.109163
IET,0.189914,0.640192
DET,0.0370799,0.518664
FAR,0.687459,0.0370799
FRR,0.0184534,0.111197
IET,0.192561,0.639194
DET,0.0381208,0.518134
FAR,0.682027,0.0381208
FRR,0.0276552,0.113268
IET,0.195245,0.637889
DET,0.039191,0.517322
FAR,0.676386,0.039191
FRR,0.0361107,0.115378
IET,0.197967,0.636565
DET,0.0402912,0.515946
FAR,0.670471,0.0402912
FRR,0.0419569,0.117528
IET,0.200727,0.635224
DET,0.0414223,0.514238
FAR,0.664494,0.0414223
FRR,0.0432856,0.119717
IET,0.203525,0.633863
DET,0.0425852,0.510898
FAR,0.658972,0.0425852
FRR,0.0459009,0.121947
IET,0.206362,0.632483
DET,0.0437807,0.506798
FAR,0.65305,0.0437807
FRR,0.049865,0.124219
IET,0.209238,0.631694
DET,0.0450097,0.501423
FAR,0.647609,0.0450097
FRR,0.0569269,0.126533
IET,0.212155,0.631379
DET,0.0462733,0.498193
FAR,0.642081,0.0462733
FRR,0.0696647,0.12889
IET,0.215112,0.631059
DET,0.0475724,0.493999
FAR,0.636289,0.0475724
FRR,0.0753338,0.131291
IET,0.218111,0.630735
DET,0.0489079,0.489356
FAR,0.630582,0.0489079
FRR,0.0793402,0.133737
IET,0.221151,0.630407
DET,0.0502809,0.486921
FAR,0.624934,0.0502809
FRR,0.0898117,0.136229
IET,0.224234,0.630074
DET,0.0516924,0.482161
FAR,0.619991,0.0516924
FRR,0.0931422,0.138766
IET,0.22736,0.629736
DET,0.0531436,0.481632
FAR,0.614605,0.0531436
FRR,0.0976764,0.141352
IET,0.230529,0.629393
DET,0.0546355,0.479807
FAR,0.608958,0.0546355
FRR,0.100679,0.143985
IET,0.233742,0.628897
DET,0.0561693,0.474139
FAR,0.603375,0.0561693
FRR,0.108875,0.146667
IET,0.237001,0.627841
DET,0.0577461,0.472464
FAR,0.598145,0.0577461
FRR,0.123434,0.149399
IET,0.240304,0.62677
DET,0.0593673,0.471943
FAR,0.592838,0.0593673
FRR,0.126514,0.152182
IET,0.243654,0.626144
DET,0.0610339,0.470522
FAR,0.587409,0.0610339
FRR,0.130114,0.155018
IET,0.24705,0.625777
DET,0.0627473,0.464755
FAR,0.582466,0.0627473
FRR,0.141259,0.157905
IET,0.250494,0.625404
DET,0.0645088,0.460791
FAR,0.577226,0.0645088
FRR,0.153037,0.160847
IET,0.253986,0.625027
DET,0.0663198,0.45892
FAR,0.571847,0.0663198
FRR,0.15533,0.163843
IET,0.257526,0.624645
DET,0.0681816,0.456602
FAR,0.566496,0.0681816
FRR,0.15583,0.166896
IET,0.261116,0.624257
DET,0.0700957,0.455092
FAR,0.561199,0.0700957
FRR,0.168234,0.170005
IET,0.264756,0.623863
DET,0.0720635,0.446923
FAR,0.555704,0.0720635
FRR,0.174566,0.173172
IET,0.268446,0.623505
DET,0.0740866,0.442992
FAR,0.549871,0.0740866
FRR,0.185541,0.176398
IET,0.272188,0.623202
DET,0.0761664,0.434152
FAR,0.543686,0.0761664
FRR,0.189437,0.179684
IET,0.275983,0.622894
DET,0.0783046,0.432715
FAR,0.538356,0.0783046
FRR,0.196091,0.183031
IET,0.27983,0.622582
DET,0.0805029,0.430075
FAR,0.532502,0.0805029
FRR,0.201843,0.186441
IET,0.28373,0.622266
DET,0.0827629,0.429439
FAR,0.52684,0.0827629
FRR,0.207783,0.189914
IET,0.287685,0.621946
DET,0.0850863,0.423568
FAR,0.521375,0.0850863
FRR,0.215735,0.193452
IET,0.291696,0.621621
DET,0.0874749,0.408842
FAR,0.515649,0.0874749
FRR,0.219353,0.197056
IET,0.295762,0.621291
DET,0.0899306,0.404998
FAR,0.509699,0.0899306
FRR,0.226566,0.200727
IET,0.299884,0.620957
DET,0.0924553,0.402549
FAR,0.503807,0.0924553
FRR,0.236183,0.204466
IET,0.304065,0.619836
DET,0.0950508,0.399596
FAR,0.498009,0.0950508
FRR,0.245378,0.208275
IET,0.308303,0.618462
DET,0.0977192,0.3981
FAR,0.492075,0.0977192
FRR,0.25019,0.212155
IET,0.312601,0.616006
DET,0.100462,0.388396
FAR,0.48622,0.100462
FRR,0.253104,0.216107
IET,0.316958,0.61507
DET,0.103283,0.386902
FAR,0.480622,0.103283
FRR,0.261413,0.220133
IET,0.321376,0.614661
DET,0.106182,0.380514
FAR,0.474945,0.106182
FRR,0.263362,0.224234
IET,0.325856,0.614246
DET,0.109163,0.376307
FAR,0.46884,0.109163
FRR,0.267948,0.228411
IET,0.330398,0.613825
DET,0.112228,0.371539
FAR,0.46276,0.112228
FRR,0.26872,0.232666
IET,0.335004,0.613398
DET,0.115378,0.369404
FAR,0.456568,0.115378
FRR,0.276317,0.237001
IET,0.339674,0.612966
DET,0.118617,0.36777
FAR,0.450559,0.118617
FRR,0.281381,0.241416
IET,0.344409,0.611867
DET,0.121947,0.366426
FAR,0.444615,0.121947
FRR,0.28237,0.245913
IET,0.349209,0.609728
DET,0.125371,0.36384
FAR,0.438356,0.125371
FRR,0.282548,0.250494
IET,0.354077,0.609277
DET,0.12889,0.36138
FAR,0.432105,0.12889
FRR,0.282725,0.255161
IET,0.359013,0.60882
DET,0.132509,0.350924
FAR,0.425671,0.132509
FRR,0.289934,0.259914
IET,0.364017,0.608356
DET,0.136229,0.348927
FAR,0.419686,0.136229
FRR,0.302253,0.264756
IET,0.369092,0.607886
DET,0.140053,0.340927
FAR,0.413487,0.140053
FRR,0.312082,0.269688
IET,0.374237,0.60741
DET,0.143985,0.333862
FAR,0.407087,0.143985
FRR,0.320227,0.274712
IET,0.379453,0.606638
DET,0.148027,0.330795
FAR,0.401283,0.148027
FRR,0.330088,0.27983
IET,0.384743,0.605495
DET,0.152182,0.327047
FAR,0.395216,0.152182
FRR,0.341084,0.285043
IET,0.390106,0.604306
DET,0.156455,0.324048
FAR,0.38871,0.156455
FRR,0.344933,0.290353
IET,0.395544,0.602544
DET,0.160847,0.31811
FAR,0.382093,0.160847
FRR,0.363873,0.295762
IET,0.401057,0.599864
DET,0.165362,0.308835
FAR,0.375771,0.165362
FRR,0.372252,0.301271
IET,0.406648,0.598236
DET,0.170005,0.299487
FAR,0.369239,0.170005
FRR,0.374294,0.306884
IET,0.412316,0.597317
DET,0.174777,0.295209
FAR,0.362848,0.174777
FRR,0.380007,0.312601
IET,0.418064,0.596385
DET,0.179684,0.292794
FAR,0.356048,0.179684
FRR,0.382213,0.318424
IET,0.423891,0.593301
DET,0.184728,0.292057
FAR,0.349474,0.184728
FRR,0.389686,0.324356
IET,0.4298,0.58947
DET,0.189914,0.288152
FAR,0.342819,0.189914
FRR,0.400518,0.330399
IET,0.435791,0.585586
DET,0.195246,0.282847
FAR,0.336567,0.195246
FRR,0.408504,0.336553
IET,0.441866,0.582032
DET,0.200727,0.280103
FAR,0.33038,0.200727
FRR,0.413889,0.342823
IET,0.448025,0.580036
DET,0.206362,0.27554
FAR,0.323481,0.206362
FRR,0.421601,0.34921
IET,0.454271,0.578564
DET,0.212155,0.272168
FAR,0.316372,0.212155
FRR,0.429848,0.355715
IET,0.460603,0.577196
DET,0.218111,0.268548
FAR,0.309311,0.218111
FRR,0.435303,0.362342
IET,0.467023,0.575808
DET,0.224234,0.264753
FAR,0.302249,0.224234
FRR,0.455442,0.369092
IET,0.473533,0.574401
DET,0.230529,0.261037
FAR,0.295428,0.230529
FRR,0.468428,0.375967
IET,0.480134,0.573275
DET,0.237,0.258361
FAR,0.288223,0.237
FRR,0.478115,0.382971
IET,0.486827,0.57219
DET,0.243654,0.239013
FAR,0.281009,0.243654
FRR,0.489052,0.390106
IET,0.493613,0.570887
DET,0.250494,0.236711
FAR,0.273849,0.250494
FRR,0.49191,0.397373
IET,0.500494,0.569103
DET,0.257526,0.226784
FAR,0.266411,0.257526
FRR,0.508701,0.404776
IET,0.50747,0.567293
DET,0.264756,0.218577
FAR,0.259026,0.264756
FRR,0.518347,0.412316
IET,0.514544,0.565786
DET,0.272188,0.213039
FAR,0.2517,0.272188
FRR,0.520348,0.419997
IET,0.521717,0.565204
DET,0.27983,0.207408
FAR,0.24425,0.27983
FRR,0.523996,0.427821
IET,0.528989,0.564615
DET,0.287685,0.204633
FAR,0.236416,0.287685
FRR,0.544322,0.435791
IET,0.536363,0.564017
DET,0.295761,0.201915
FAR,0.228588,0.295761
FRR,0.551219,0.44391
IET,0.54384,0.563411
DET,0.304065,0.198515
FAR,0.220594,0.304065
FRR,0.557081,0.452179
IET,0.551421,0.560068
DET,0.312601,0.192701
FAR,0.212683,0.312601
FRR,0.576679,0.460603
IET,0.559107,0.55704
DET,0.321376,0.188405
FAR,0.204414,0.321376
FRR,0.584684,0.469184
IET,0.566901,0.555777
DET,0.330398,0.183081
FAR,0.196212,0.330398
FRR,0.607553,0.477924
IET,0.574803,0.554047
DET,0.339674,0.179019
FAR,0.188142,0.339674
FRR,0.624849,0.486827
